Id,Weekly_Sales
24_36_2012-11-09,2491.5
24_36_2012-11-16,959.4
24_36_2012-11-23,873.3333333333334
24_36_2012-11-30,959.4
24_36_2012-12-07,406.8433333333333
24_36_2012-12-14,591.25
24_36_2012-12-21,276.0
24_36_2012-12-28,757.6949999999999
24_36_2013-01-04,959.4
24_36_2013-01-11,959.4
24_36_2013-01-18,959.4
24_36_2013-01-25,959.4
24_36_2013-02-01,825.3299999999999
24_36_2013-02-08,1077.79
24_36_2013-02-15,959.4
24_36_2013-02-22,1183.0
24_36_2013-03-01,2058.275
24_36_2013-03-08,959.4
24_36_2013-03-15,2207.705
24_36_2013-03-22,959.4
24_36_2013-03-29,2016.9633333333331
24_36_2013-04-05,959.4
24_36_2013-04-12,959.4
24_36_2013-04-19,2702.0
24_36_2013-04-26,1730.6666666666667
24_36_2013-05-03,1932.235
24_36_2013-05-10,1758.48
24_36_2013-05-17,959.4
24_36_2013-05-24,959.4
24_36_2013-05-31,959.4
24_36_2013-06-07,2099.0
24_36_2013-06-14,3593.8333333333335
24_36_2013-06-21,5783.333333333333
24_36_2013-06-28,3672.505
24_36_2013-07-05,3249.75
24_36_2013-07-12,3727.0
24_36_2013-07-19,5348.5
24_36_2013-07-26,6434.0
24_37_2012-11-02,2558.505
24_37_2012-11-09,2558.505
24_37_2012-11-16,2558.505
24_37_2012-11-23,2558.505
24_37_2012-11-30,2558.505
24_37_2012-12-07,3505.085
24_37_2012-12-14,2558.505
24_37_2012-12-21,2558.505
24_37_2012-12-28,3542.62
24_37_2013-01-04,2558.505
24_37_2013-01-11,2558.505
24_37_2013-01-18,2558.505
24_37_2013-01-25,2558.505
24_37_2013-02-01,2558.505
24_37_2013-02-08,2558.505
24_37_2013-02-15,2558.505
24_37_2013-02-22,2488.153333333333
24_37_2013-03-01,2558.505
24_37_2013-03-08,2558.505
24_37_2013-03-15,2558.505
24_37_2013-03-22,2558.505
24_37_2013-03-29,2558.505
24_37_2013-04-05,2558.505
24_37_2013-04-12,2558.505
24_37_2013-04-19,2558.505
24_37_2013-04-26,2558.505
24_37_2013-05-03,2558.505
24_37_2013-05-10,2558.505
24_37_2013-05-17,2558.505
24_37_2013-05-24,2558.505
24_37_2013-05-31,2558.505
24_37_2013-06-07,2558.505
24_37_2013-06-14,2558.505
24_37_2013-06-21,2558.505
24_37_2013-06-28,2558.505
24_37_2013-07-05,2558.505
24_37_2013-07-12,2558.505
24_37_2013-07-19,2558.505
24_37_2013-07-26,2558.505
24_38_2012-11-02,62229.35
24_38_2012-11-09,62229.35
24_38_2012-11-16,62229.35
24_38_2012-11-23,62229.35
24_38_2012-11-30,62229.35
24_38_2012-12-07,62229.35
24_38_2012-12-14,62229.35
24_38_2012-12-21,62229.35
24_38_2012-12-28,63729.885
24_38_2013-01-04,62229.35
24_38_2013-01-11,62229.35
24_38_2013-01-18,62229.35
24_38_2013-01-25,77370.88
24_38_2013-02-01,69665.98
24_38_2013-02-08,62229.35
24_38_2013-02-15,62229.35
24_38_2013-02-22,66854.28000000001
24_38_2013-03-01,62229.35
24_38_2013-03-08,62229.35
24_38_2013-03-15,62229.35
24_38_2013-03-22,63659.66333333333
24_38_2013-03-29,62229.35
24_38_2013-04-05,62229.35
24_38_2013-04-12,62229.35
24_38_2013-04-19,72880.86
24_38_2013-04-26,62229.35
24_38_2013-05-03,62229.35
24_38_2013-05-10,62229.35
24_38_2013-05-17,62229.35
24_38_2013-05-24,62229.35
24_38_2013-05-31,62229.35
24_38_2013-06-07,62231.51666666666
24_38_2013-06-14,50810.165
24_38_2013-06-21,62229.35
24_38_2013-06-28,62229.35
24_38_2013-07-05,62229.35
24_38_2013-07-12,62229.35
24_38_2013-07-19,62229.35
24_38_2013-07-26,62229.35
24_40_2012-11-02,46203.96333333334
24_40_2012-11-09,45065.270000000004
24_40_2012-11-16,44979.604999999996
24_40_2012-11-23,47193.455
24_40_2012-11-30,47226.52333333334
24_40_2012-12-07,45102.08
24_40_2012-12-14,47135.09
24_40_2012-12-21,48361.92
24_40_2012-12-28,47193.455
24_40_2013-01-04,45102.08
24_40_2013-01-11,45102.08
24_40_2013-01-18,45102.08
24_40_2013-01-25,45421.885
24_40_2013-02-01,45102.08
24_40_2013-02-08,40586.11
24_40_2013-02-15,41303.43
24_40_2013-02-22,45102.08
24_40_2013-03-01,45102.08
24_40_2013-03-08,45285.03
24_40_2013-03-15,48164.97
24_40_2013-03-22,46948.15333333333
24_40_2013-03-29,45102.08
24_40_2013-04-05,42886.37333333333
24_40_2013-04-12,43019.79666666667
24_40_2013-04-19,45274.68666666667
24_40_2013-04-26,49993.86
24_40_2013-05-03,43005.665
24_40_2013-05-10,45102.08
24_40_2013-05-17,41981.473333333335
24_40_2013-05-24,46694.22
24_40_2013-05-31,43142.93
24_40_2013-06-07,45102.08
24_40_2013-06-14,45974.4
24_40_2013-06-21,48527.28
24_40_2013-06-28,45252.415
24_40_2013-07-05,45102.08
24_40_2013-07-12,42896.67
24_40_2013-07-19,49436.753333333334
24_40_2013-07-26,49936.30333333334
24_41_2012-11-02,1279.25
24_41_2012-11-09,1187.795
24_41_2012-11-16,1500.5
24_41_2012-11-23,2334.035
24_41_2012-11-30,2020.0233333333333
24_41_2012-12-07,1500.5
24_41_2012-12-14,2004.5666666666668
24_41_2012-12-21,1656.075
24_41_2012-12-28,2807.33
24_41_2013-01-04,1500.5
24_41_2013-01-11,1500.5
24_41_2013-01-18,1500.5
24_41_2013-01-25,639.47
24_41_2013-02-01,602.0
24_41_2013-02-08,542.0
24_41_2013-02-15,1500.5
24_41_2013-02-22,479.83
24_41_2013-03-01,1500.5
24_41_2013-03-08,1465.743333333333
24_41_2013-03-15,1082.125
24_41_2013-03-22,644.0
24_41_2013-03-29,987.1366666666667
24_41_2013-04-05,1149.5
24_41_2013-04-12,1069.0
24_41_2013-04-19,1636.0
24_41_2013-04-26,1767.0
24_41_2013-05-03,1632.4433333333334
24_41_2013-05-10,2135.5
24_41_2013-05-17,1500.5
24_41_2013-05-24,1500.5
24_41_2013-05-31,1406.0
24_41_2013-06-07,1500.5
24_41_2013-06-14,2080.785
24_41_2013-06-21,2104.895
24_41_2013-06-28,1733.75
24_41_2013-07-05,2420.0
24_41_2013-07-12,2701.965
24_41_2013-07-19,1451.756666666667
24_41_2013-07-26,2288.5
24_42_2012-11-02,6106.92
24_42_2012-11-09,6106.92
24_42_2012-11-16,6106.92
24_42_2012-11-23,6614.886666666666
24_42_2012-11-30,6798.645
24_42_2012-12-07,5975.19
24_42_2012-12-14,6106.92
24_42_2012-12-21,6106.92
24_42_2012-12-28,6614.886666666666
24_42_2013-01-04,6106.92
24_42_2013-01-11,6106.92
24_42_2013-01-18,6106.92
24_42_2013-01-25,5171.5
24_42_2013-02-01,4598.71
24_42_2013-02-08,4591.5
24_42_2013-02-15,4884.65
24_42_2013-02-22,5255.105
24_42_2013-03-01,4983.415
24_42_2013-03-08,5317.23
24_42_2013-03-15,4826.6
24_42_2013-03-22,5000.4
24_42_2013-03-29,5337.355
24_42_2013-04-05,6106.92
24_42_2013-04-12,6106.92
24_42_2013-04-19,6106.92
24_42_2013-04-26,6766.719999999999
24_42_2013-05-03,6106.92
24_42_2013-05-10,6573.13
24_42_2013-05-17,5869.2
24_42_2013-05-24,6106.92
24_42_2013-05-31,6106.92
24_42_2013-06-07,5941.716666666667
24_42_2013-06-14,6106.92
24_42_2013-06-21,6081.055
24_42_2013-06-28,6523.63
24_42_2013-07-05,6106.92
24_42_2013-07-12,5978.343333333333
24_42_2013-07-19,6636.11
24_42_2013-07-26,6106.92
24_43_2013-06-21,1589.23
24_44_2012-11-02,4313.76
24_44_2012-11-09,4313.76
24_44_2012-11-16,4313.76
24_44_2012-11-23,4313.76
24_44_2012-11-30,4313.76
24_44_2012-12-07,4313.76
24_44_2012-12-14,4313.76
24_44_2012-12-21,4313.76
24_44_2012-12-28,4313.76
24_44_2013-01-04,4313.76
24_44_2013-01-11,4313.76
24_44_2013-01-18,4313.76
24_44_2013-01-25,4313.76
24_44_2013-02-01,4313.76
24_44_2013-02-08,4313.76
24_44_2013-02-15,4313.76
24_44_2013-02-22,4313.76
24_44_2013-03-01,4313.76
24_44_2013-03-08,4313.76
24_44_2013-03-15,4313.76
24_44_2013-03-22,4313.76
24_44_2013-03-29,4313.76
24_44_2013-04-05,4313.76
24_44_2013-04-12,4313.76
24_44_2013-04-19,4313.76
24_44_2013-04-26,4313.76
24_44_2013-05-03,4313.76
24_44_2013-05-10,4313.76
24_44_2013-05-17,4313.76
24_44_2013-05-24,4313.76
24_44_2013-05-31,4313.76
24_44_2013-06-07,4313.76
24_44_2013-06-14,4313.76
24_44_2013-06-21,4313.76
24_44_2013-06-28,4313.76
24_44_2013-07-05,4313.76
24_44_2013-07-12,4313.76
24_44_2013-07-19,4313.76
24_44_2013-07-26,4313.76
24_46_2012-11-02,20491.5
24_46_2012-11-09,13058.12
24_46_2012-11-16,13058.12
24_46_2012-11-23,16703.083333333332
24_46_2012-11-30,13058.12
24_46_2012-12-07,13058.12
24_46_2012-12-14,13058.12
24_46_2012-12-21,13058.12
24_46_2012-12-28,13058.12
24_46_2013-01-04,13058.12
24_46_2013-01-11,13058.12
24_46_2013-01-18,13058.12
24_46_2013-01-25,13058.12
24_46_2013-02-01,13058.12
24_46_2013-02-08,13058.12
24_46_2013-02-15,13058.12
24_46_2013-02-22,13058.12
24_46_2013-03-01,13058.12
24_46_2013-03-08,13058.12
24_46_2013-03-15,13058.12
24_46_2013-03-22,13058.12
24_46_2013-03-29,13058.12
24_46_2013-04-05,13058.12
24_46_2013-04-12,13058.12
24_46_2013-04-19,13058.12
24_46_2013-04-26,13058.12
24_46_2013-05-03,13058.12
24_46_2013-05-10,13058.12
24_46_2013-05-17,13058.12
24_46_2013-05-24,13058.12
24_46_2013-05-31,13058.12
24_46_2013-06-07,13058.12
24_46_2013-06-14,17666.893333333333
24_46_2013-06-21,20363.7
24_46_2013-06-28,13058.12
24_46_2013-07-05,13058.12
24_46_2013-07-12,17892.93
24_46_2013-07-19,19088.185
24_46_2013-07-26,22664.620000000003
24_47_2012-12-28,57.86
24_47_2013-01-18,57.86
24_47_2013-02-22,57.86
24_49_2012-11-02,3616.4266666666663
24_49_2012-11-09,3616.4266666666663
24_49_2012-11-16,3616.4266666666663
24_49_2012-11-23,3616.4266666666663
24_49_2012-11-30,3616.4266666666663
24_49_2012-12-07,3616.4266666666663
24_49_2012-12-14,3616.4266666666663
24_49_2012-12-21,3616.4266666666663
24_49_2012-12-28,3616.4266666666663
24_49_2013-01-04,3616.4266666666663
24_49_2013-01-11,3616.4266666666663
24_49_2013-01-18,3616.4266666666663
24_49_2013-01-25,3616.4266666666663
24_49_2013-02-01,3616.4266666666663
24_49_2013-02-08,3616.4266666666663
24_49_2013-02-15,3616.4266666666663
24_49_2013-02-22,3616.4266666666663
24_49_2013-03-01,3616.4266666666663
24_49_2013-03-08,3616.4266666666663
24_49_2013-03-15,3616.4266666666663
24_49_2013-03-22,3616.4266666666663
24_49_2013-03-29,3616.4266666666663
24_49_2013-04-05,3616.4266666666663
24_49_2013-04-12,3616.4266666666663
24_49_2013-04-19,3616.4266666666663
24_49_2013-04-26,3616.4266666666663
24_49_2013-05-03,3616.4266666666663
24_49_2013-05-10,3616.4266666666663
24_49_2013-05-17,3616.4266666666663
24_49_2013-05-24,3616.4266666666663
24_49_2013-05-31,3616.4266666666663
24_49_2013-06-07,3616.4266666666663
24_49_2013-06-14,3616.4266666666663
24_49_2013-06-21,3616.4266666666663
24_49_2013-06-28,3616.4266666666663
24_49_2013-07-05,3616.4266666666663
24_49_2013-07-12,3616.4266666666663
24_49_2013-07-19,3616.4266666666663
24_49_2013-07-26,3741.41
24_50_2012-11-02,897.6666666666666
24_50_2012-11-09,897.6666666666666
24_50_2012-11-16,897.6666666666666
24_50_2012-11-23,897.6666666666666
24_50_2012-11-30,897.6666666666666
24_50_2012-12-07,897.6666666666666
24_50_2012-12-14,897.6666666666666
24_50_2012-12-21,768.25
24_50_2013-01-04,897.6666666666666
24_50_2013-01-11,897.6666666666666
24_50_2013-01-18,897.6666666666666
24_50_2013-01-25,897.6666666666666
24_50_2013-02-01,897.6666666666666
24_50_2013-02-08,897.6666666666666
24_50_2013-02-15,897.6666666666666
24_50_2013-02-22,897.6666666666666
24_50_2013-03-01,897.6666666666666
24_50_2013-03-08,897.6666666666666
24_50_2013-03-15,897.6666666666666
24_50_2013-03-22,1885.75
24_50_2013-04-05,1915.0
24_50_2013-04-12,1685.0
24_50_2013-04-19,1775.0
24_50_2013-04-26,897.6666666666666
24_50_2013-05-03,897.6666666666666
24_50_2013-05-10,897.6666666666666
24_50_2013-05-17,787.5
24_50_2013-05-24,897.6666666666666
24_50_2013-05-31,897.6666666666666
24_50_2013-06-07,897.6666666666666
24_50_2013-06-14,897.6666666666666
24_50_2013-06-21,1235.0
24_50_2013-06-28,897.6666666666666
24_50_2013-07-12,897.6666666666666
24_50_2013-07-19,897.6666666666666
24_50_2013-07-26,897.6666666666666
24_52_2012-11-02,1761.435
24_52_2012-11-09,1761.435
24_52_2012-11-16,1761.435
24_52_2012-11-23,1761.435
24_52_2012-11-30,1761.435
24_52_2012-12-07,1761.435
24_52_2012-12-14,1300.045
24_52_2012-12-21,1761.435
24_52_2012-12-28,1607.5900000000001
24_52_2013-01-04,1761.435
24_52_2013-01-11,1761.435
24_52_2013-01-18,1761.435
24_52_2013-01-25,1004.06
24_52_2013-02-01,1218.65
24_52_2013-02-08,1133.59
24_52_2013-02-15,913.22
24_52_2013-02-22,802.1600000000001
24_52_2013-03-01,1761.435
24_52_2013-03-08,1761.435
24_52_2013-03-15,1761.435
24_52_2013-03-22,1761.435
24_52_2013-03-29,1761.435
24_52_2013-04-05,1761.435
24_52_2013-04-12,1087.395
24_52_2013-04-19,1761.435
24_52_2013-04-26,1761.435
24_52_2013-05-03,1761.435
24_52_2013-05-10,1761.435
24_52_2013-05-17,1449.79
24_52_2013-05-24,1432.955
24_52_2013-05-31,1761.435
24_52_2013-06-07,1761.435
24_52_2013-06-14,1484.135
24_52_2013-06-21,1447.1666666666667
24_52_2013-06-28,1326.595
24_52_2013-07-05,1464.8433333333335
24_52_2013-07-12,1452.36
24_52_2013-07-19,1603.02
24_52_2013-07-26,1361.83
24_54_2012-11-02,29.84
24_54_2012-11-09,108.24000000000001
24_54_2012-11-16,29.84
24_54_2012-11-23,126.84
24_54_2012-11-30,94.87
24_54_2012-12-07,29.84
24_54_2012-12-14,29.84
24_54_2012-12-21,54.57
24_54_2013-01-04,29.84
24_54_2013-01-11,29.84
24_54_2013-01-18,29.84
24_54_2013-02-01,5.0
24_54_2013-02-08,126.84
24_54_2013-02-22,289.0
24_54_2013-03-01,29.84
24_54_2013-03-08,259.8933333333333
24_54_2013-03-15,16.666666666666668
24_54_2013-03-22,29.84
24_54_2013-04-05,177.0
24_54_2013-04-12,29.84
24_54_2013-04-19,9.76
24_54_2013-04-26,29.84
24_54_2013-05-10,29.84
24_54_2013-05-17,29.84
24_54_2013-05-24,45.92
24_54_2013-06-07,29.84
24_54_2013-06-14,29.84
24_54_2013-06-21,29.84
24_54_2013-06-28,29.84
24_54_2013-07-05,81.0
24_54_2013-07-12,269.92
24_54_2013-07-19,29.84
24_54_2013-07-26,29.84
24_55_2012-11-02,12906.255000000001
24_55_2012-11-09,12906.255000000001
24_55_2012-11-16,12906.255000000001
24_55_2012-11-23,12906.255000000001
24_55_2012-11-30,12906.255000000001
24_55_2012-12-07,12906.255000000001
24_55_2012-12-14,8329.73
24_55_2012-12-21,12906.255000000001
24_55_2012-12-28,12906.255000000001
24_55_2013-01-04,12906.255000000001
24_55_2013-01-11,12906.255000000001
24_55_2013-01-18,12906.255000000001
24_55_2013-01-25,12906.255000000001
24_55_2013-02-01,13065.585
24_55_2013-02-08,12906.255000000001
24_55_2013-02-15,12906.255000000001
24_55_2013-02-22,17376.7
24_55_2013-03-01,27779.7
24_55_2013-03-08,25210.11
24_55_2013-03-15,18361.173333333336
24_55_2013-03-22,21177.46
24_55_2013-03-29,18880.195
24_55_2013-04-05,16612.105
24_55_2013-04-12,14551.123333333335
24_55_2013-04-19,19297.08
24_55_2013-04-26,13493.79
24_55_2013-05-03,12906.255000000001
24_55_2013-05-10,17446.38
24_55_2013-05-17,12906.255000000001
24_55_2013-05-24,8684.4
24_55_2013-05-31,12906.255000000001
24_55_2013-06-07,12906.255000000001
24_55_2013-06-14,12906.255000000001
24_55_2013-06-21,12906.255000000001
24_55_2013-06-28,12906.255000000001
24_55_2013-07-05,12906.255000000001
24_55_2013-07-12,12906.255000000001
24_55_2013-07-19,12906.255000000001
24_55_2013-07-26,12906.255000000001
24_56_2012-11-02,2074.7650000000003
24_56_2012-11-09,2926.29
24_56_2012-11-16,2926.29
24_56_2012-11-23,2926.29
24_56_2012-11-30,2926.29
24_56_2012-12-07,2926.29
24_56_2012-12-14,2926.29
24_56_2012-12-21,2926.29
24_56_2012-12-28,2926.29
24_56_2013-01-04,2926.29
24_56_2013-01-11,2926.29
24_56_2013-01-18,2926.29
24_56_2013-01-25,405.39
24_56_2013-02-01,294.935
24_56_2013-02-08,375.93999999999994
24_56_2013-02-15,589.43
24_56_2013-02-22,655.62
24_56_2013-03-01,2926.29
24_56_2013-03-08,1482.8
24_56_2013-03-15,2926.29
24_56_2013-03-22,1463.475
24_56_2013-03-29,3007.255
24_56_2013-04-05,3607.98
24_56_2013-04-12,6028.139999999999
24_56_2013-04-19,10020.37
24_56_2013-04-26,10223.046666666667
24_56_2013-05-03,9197.616666666667
24_56_2013-05-10,13260.64
24_56_2013-05-17,7823.32
24_56_2013-05-24,19993.43
24_56_2013-05-31,20034.88666666666
24_56_2013-06-07,12395.94
24_56_2013-06-14,15576.12
24_56_2013-06-21,15059.740000000002
24_56_2013-06-28,7756.7
24_56_2013-07-05,6503.37
24_56_2013-07-12,6371.04
24_56_2013-07-19,5008.9349999999995
24_56_2013-07-26,3767.816666666667
24_58_2012-11-02,2802.6666666666665
24_58_2012-11-09,2219.0
24_58_2012-11-16,2219.0
24_58_2012-11-23,2876.5
24_58_2012-11-30,2219.0
24_58_2012-12-07,2219.0
24_58_2012-12-14,2042.5
24_58_2012-12-21,1595.0
24_58_2012-12-28,2219.0
24_58_2013-01-04,2219.0
24_58_2013-01-11,2219.0
24_58_2013-01-18,2219.0
24_58_2013-01-25,1486.5
24_58_2013-02-01,2219.0
24_58_2013-02-08,1695.0
24_58_2013-02-15,2219.0
24_58_2013-02-22,3024.0
24_58_2013-03-01,2219.0
24_58_2013-03-08,1720.0
24_58_2013-03-15,2219.0
24_58_2013-03-22,4388.0
24_58_2013-03-29,2219.0
24_58_2013-04-05,2219.0
24_58_2013-04-12,2219.0
24_58_2013-04-19,2219.0
24_58_2013-04-26,2947.5
24_58_2013-05-03,812.0
24_58_2013-05-10,3313.0
24_58_2013-05-17,2219.0
24_58_2013-05-24,2219.0
24_58_2013-05-31,2219.0
24_58_2013-06-07,2219.0
24_58_2013-06-14,2219.0
24_58_2013-06-21,3141.0
24_58_2013-06-28,2219.0
24_58_2013-07-05,3418.3333333333335
24_58_2013-07-12,3888.6666666666665
24_58_2013-07-19,2219.0
24_58_2013-07-26,3592.5
24_59_2012-11-02,394.95
24_59_2012-11-09,278.1233333333333
24_59_2012-11-16,576.4
24_59_2012-11-23,303.73
24_59_2012-11-30,279.8866666666667
24_59_2012-12-07,464.74
24_59_2012-12-14,268.51
24_59_2012-12-21,325.99666666666667
24_59_2012-12-28,393.295
24_59_2013-01-04,294.285
24_59_2013-01-11,294.285
24_59_2013-01-18,294.285
24_59_2013-01-25,850.385
24_59_2013-02-01,221.35
24_59_2013-02-08,377.725
24_59_2013-02-15,336.995
24_59_2013-02-22,315.16499999999996
24_59_2013-03-01,518.42
24_59_2013-03-08,494.41
24_59_2013-03-15,490.97
24_59_2013-03-22,483.41999999999996
24_59_2013-03-29,699.96
24_59_2013-04-05,454.74666666666667
24_59_2013-04-12,419.515
24_59_2013-04-19,358.165
24_59_2013-04-26,212.16
24_59_2013-05-03,345.195
24_59_2013-05-10,336.5233333333333
24_59_2013-05-17,246.14
24_59_2013-05-24,238.66500000000002
24_59_2013-05-31,290.50666666666666
24_59_2013-06-07,294.285
24_59_2013-06-14,357.585
24_59_2013-06-21,330.23
24_59_2013-06-28,374.22
24_59_2013-07-05,332.82
24_59_2013-07-12,291.485
24_59_2013-07-19,321.08666666666664
24_59_2013-07-26,411.355
24_60_2012-11-02,93.3
24_60_2012-11-09,43.1
24_60_2012-11-16,138.0
24_60_2012-11-23,93.3
24_60_2012-11-30,70.4
24_60_2012-12-07,93.3
24_60_2012-12-14,58.2
24_60_2012-12-21,162.0
24_60_2012-12-28,61.6
24_60_2013-01-04,93.3
24_60_2013-01-11,93.3
24_60_2013-01-18,93.3
24_60_2013-01-25,93.3
24_60_2013-02-01,93.3
24_60_2013-02-08,93.3
24_60_2013-02-15,150.60000000000002
24_60_2013-02-22,137.8
24_60_2013-03-01,73.86666666666666
24_60_2013-03-08,93.3
24_60_2013-03-15,93.3
24_60_2013-03-22,153.0
24_60_2013-03-29,93.3
24_60_2013-04-05,93.3
24_60_2013-04-12,60.76666666666667
24_60_2013-04-19,53.3
24_60_2013-04-26,78.3
24_60_2013-05-03,93.3
24_60_2013-05-10,93.3
24_60_2013-05-17,134.1
24_60_2013-05-24,147.1
24_60_2013-05-31,93.3
24_60_2013-06-07,93.3
24_60_2013-06-14,75.7
24_60_2013-06-21,93.3
24_60_2013-06-28,93.3
24_60_2013-07-05,93.3
24_60_2013-07-12,133.7
24_60_2013-07-19,93.3
24_60_2013-07-26,142.8
24_67_2012-11-02,8894.085
24_67_2012-11-09,8894.085
24_67_2012-11-16,9364.695
24_67_2012-11-23,8894.085
24_67_2012-11-30,8894.085
24_67_2012-12-07,8894.085
24_67_2012-12-14,8944.32
24_67_2012-12-21,6056.97
24_67_2012-12-28,8894.085
24_67_2013-01-04,8894.085
24_67_2013-01-11,8894.085
24_67_2013-01-18,8894.085
24_67_2013-01-25,6460.465
24_67_2013-02-01,6722.6
24_67_2013-02-08,7685.549999999999
24_67_2013-02-15,8894.085
24_67_2013-02-22,10750.96
24_67_2013-03-01,17753.015
24_67_2013-03-08,20656.105
24_67_2013-03-15,8894.085
24_67_2013-03-22,8894.085
24_67_2013-03-29,8894.085
24_67_2013-04-05,9413.67
24_67_2013-04-12,8894.085
24_67_2013-04-19,12414.545
24_67_2013-04-26,14870.1
24_67_2013-05-03,8894.085
24_67_2013-05-10,10334.813333333334
24_67_2013-05-17,10004.505000000001
24_67_2013-05-24,17237.356666666667
24_67_2013-05-31,21287.706666666665
24_67_2013-06-07,16351.705
24_67_2013-06-14,10192.71
24_67_2013-06-21,11100.54
24_67_2013-06-28,12093.93
24_67_2013-07-05,18493.15
24_67_2013-07-12,18657.36
24_67_2013-07-19,11525.6
24_67_2013-07-26,8894.085
24_71_2012-11-02,3996.94
24_71_2012-11-09,3996.94
24_71_2012-11-16,3996.94
24_71_2012-11-23,3996.94
24_71_2012-11-30,5623.245
24_71_2012-12-07,5450.23
24_71_2012-12-14,5473.313333333334
24_71_2012-12-21,3625.61
24_71_2012-12-28,5658.629999999999
24_71_2013-01-04,3996.94
24_71_2013-01-11,3996.94
24_71_2013-01-18,3996.94
24_71_2013-01-25,2500.14
24_71_2013-02-01,3996.94
24_71_2013-02-08,3996.94
24_71_2013-02-15,3996.94
24_71_2013-02-22,7119.843333333333
24_71_2013-03-01,7706.490000000001
24_71_2013-03-08,8077.360000000001
24_71_2013-03-15,7255.360000000001
24_71_2013-03-22,6907.156666666667
24_71_2013-03-29,7088.5
24_71_2013-04-05,3996.94
24_71_2013-04-12,3996.94
24_71_2013-04-19,3996.94
24_71_2013-04-26,5268.5
24_71_2013-05-03,3996.94
24_71_2013-05-10,3413.475
24_71_2013-05-17,3731.915
24_71_2013-05-24,3996.94
24_71_2013-05-31,3315.05
24_71_2013-06-07,3996.94
24_71_2013-06-14,3560.7766666666666
24_71_2013-06-21,3996.94
24_71_2013-06-28,3996.94
24_71_2013-07-05,3996.94
24_71_2013-07-12,5363.986666666667
24_71_2013-07-19,3996.94
24_71_2013-07-26,3996.94
24_72_2012-11-02,55512.19
24_72_2012-11-09,55512.19
24_72_2012-11-16,55512.19
24_72_2012-11-23,55512.19
24_72_2012-11-30,55512.19
24_72_2012-12-07,55512.19
24_72_2012-12-14,42599.34
24_72_2012-12-21,55512.19
24_72_2012-12-28,55512.19
24_72_2013-01-04,55512.19
24_72_2013-01-11,55512.19
24_72_2013-01-18,55512.19
24_72_2013-01-25,55512.19
24_72_2013-02-01,55512.19
24_72_2013-02-08,55512.19
24_72_2013-02-15,55512.19
24_72_2013-02-22,67508.265
24_72_2013-03-01,87505.95999999999
24_72_2013-03-08,94334.9
24_72_2013-03-15,72100.21
24_72_2013-03-22,69674.12333333334
24_72_2013-03-29,56546.01666666666
24_72_2013-04-05,55512.19
24_72_2013-04-12,55512.19
24_72_2013-04-19,55512.19
24_72_2013-04-26,55512.19
24_72_2013-05-03,55512.19
24_72_2013-05-10,55512.19
24_72_2013-05-17,55512.19
24_72_2013-05-24,55512.19
24_72_2013-05-31,55512.19
24_72_2013-06-07,55512.19
24_72_2013-06-14,42018.385
24_72_2013-06-21,55512.19
24_72_2013-06-28,38167.425
24_72_2013-07-05,55512.19
24_72_2013-07-12,55512.19
24_72_2013-07-19,55512.19
24_72_2013-07-26,55512.19
24_74_2012-11-02,15633.433333333334
24_74_2012-11-09,15326.39
24_74_2012-11-16,15326.39
24_74_2012-11-23,18121.126666666667
24_74_2012-11-30,15731.205
24_74_2012-12-07,17214.190000000002
24_74_2012-12-14,17686.670000000002
24_74_2012-12-21,15326.39
24_74_2012-12-28,17980.79
24_74_2013-01-04,15326.39
24_74_2013-01-11,15326.39
24_74_2013-01-18,15326.39
24_74_2013-01-25,15326.39
24_74_2013-02-01,15326.39
24_74_2013-02-08,15326.39
24_74_2013-02-15,15326.39
24_74_2013-02-22,15326.39
24_74_2013-03-01,15326.39
24_74_2013-03-08,17230.15
24_74_2013-03-15,15326.39
24_74_2013-03-22,15746.775
24_74_2013-03-29,15326.39
24_74_2013-04-05,17988.346666666665
24_74_2013-04-12,15326.39
24_74_2013-04-19,15326.39
24_74_2013-04-26,15326.39
24_74_2013-05-03,15326.39
24_74_2013-05-10,15326.39
24_74_2013-05-17,15326.39
24_74_2013-05-24,15326.39
24_74_2013-05-31,15326.39
24_74_2013-06-07,15326.39
24_74_2013-06-14,15326.39
24_74_2013-06-21,15326.39
24_74_2013-06-28,15326.39
24_74_2013-07-05,15326.39
24_74_2013-07-12,15326.39
24_74_2013-07-19,15326.39
24_74_2013-07-26,15326.39
24_78_2013-03-22,1.0
24_79_2012-11-02,23135.805
24_79_2012-11-09,23897.635000000002
24_79_2012-11-16,23130.13
24_79_2012-11-23,23679.11
24_79_2012-11-30,23834.960000000003
24_79_2012-12-07,23515.829999999998
24_79_2012-12-14,21838.309999999998
24_79_2012-12-21,22030.22
24_79_2012-12-28,23378.68
24_79_2013-01-04,21948.925
24_79_2013-01-11,21948.925
24_79_2013-01-18,21948.925
24_79_2013-01-25,19999.64
24_79_2013-02-01,19366.44
24_79_2013-02-08,19027.14
24_79_2013-02-15,19648.965
24_79_2013-02-22,22898.665
24_79_2013-03-01,25271.996666666662
24_79_2013-03-08,23523.510000000002
24_79_2013-03-15,24345.684999999998
24_79_2013-03-22,27150.88
24_79_2013-03-29,24608.585
24_79_2013-04-05,22092.85666666667
24_79_2013-04-12,21948.925
24_79_2013-04-19,24236.04
24_79_2013-04-26,21828.31
24_79_2013-05-03,22063.655
24_79_2013-05-10,23791.510000000002
